COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
MJI6509;0;1;0;0;0;0;0;0;0;0;
ALH3373;0;1;0;0;0;0;1;0;0;0;
ALH3373;2;0;0;0;0;0;0;0;0;0;
ROX1949;0;1;0;0;0;0;0;0;0;0;
ROX1949;0;1;0;0;0;0;0;0;0;0;
IOU7737;1;0;1;0;0;0;0;0;0;0;
ROX1949;1;0;0;0;0;0;0;0;0;0;
OFM9263;0;2;0;0;0;0;0;0;0;0;
PNB1537;2;0;0;0;0;0;0;0;0;0;
ESP7454;1;1;0;0;0;0;0;0;0;0;
ESP7454;0;1;0;0;0;0;0;0;0;0;
ESP7454;1;0;0;0;0;0;0;0;0;0;
ESP7454;0;1;0;0;0;0;0;0;0;0;
OSL8094;1;1;0;0;0;0;0;0;0;0;
CHU0834;0;3;0;0;0;0;0;0;0;0;
DLX7902;1;2;0;0;0;0;0;0;0;0;
RUQ7366;1;1;0;0;0;0;0;0;0;0;
EGQ2597;2;0;0;0;0;0;0;0;0;0;
ESP7454;0;1;0;0;0;0;0;0;0;0;
ESP7454;1;1;0;0;0;0;0;0;0;0;
VEJ4207;1;1;0;0;0;0;0;0;0;0;
SGB2645;0;0;0;0;0;0;1;0;0;0;
DNP9814;1;1;0;0;0;0;0;0;0;0;
GEN1385;0;2;0;0;0;0;0;0;0;0;
HCI8491;1;1;0;1;0;0;0;0;0;0;
DLB2106;0;4;0;0;0;0;0;0;0;0;
ODX5799;0;3;0;0;0;0;0;0;0;0;
KUD2466;0;1;0;0;0;0;0;0;0;0;
DWZ1924;0;1;0;0;0;0;0;0;0;0;
KYY4686;0;2;0;0;0;0;0;0;0;0;
QSL7177;0;2;0;0;0;0;0;0;0;0;
SGB2645;0;1;0;0;0;0;1;0;0;0;
EEL8619;0;1;0;0;0;0;0;0;0;0;
ISR7699;0;1;0;0;0;0;0;0;0;0;
PUC2621;0;1;0;1;0;0;0;0;0;0;
HUZ3143;2;0;0;0;0;0;0;0;0;0;
YPA6956;0;2;0;0;0;0;0;0;0;0;
VJW0902;1;1;0;0;0;0;0;0;0;0;
CSR5036;0;1;0;0;0;0;0;0;0;0;
TAV6516;1;0;0;0;1;0;0;0;0;0;
SSU9810;0;2;0;0;0;0;0;0;0;0;
GLL6315;1;0;0;0;0;0;0;0;0;0;
QOM2451;0;1;0;2;0;0;0;0;0;0;
AYE8298;1;0;0;0;0;0;0;0;0;0;
WZV5059;1;1;0;0;0;0;0;0;0;0;
TLP2433;1;1;0;0;0;0;0;0;0;0;
TPS1508;1;1;0;0;0;0;0;0;0;0;
AHB7693;2;0;0;0;0;0;0;0;0;0;
EKR2458;1;0;0;0;0;0;0;0;0;0;
WMC3256;1;0;0;0;0;0;0;0;0;0;
WMC3256;0;1;0;0;0;0;1;0;0;0;
WMC3256;1;0;0;1;0;0;0;0;0;0;
LYJ0382;1;2;0;0;0;0;0;0;0;0;
QON7093;0;1;0;2;0;0;0;0;0;0;
BSQ7646;0;1;0;0;0;0;0;0;0;0;
GBS5195;0;0;0;0;0;0;0;1;0;0;
LZN7140;0;2;0;0;0;0;0;0;0;0;
YEO4590;1;1;0;0;0;0;0;0;0;0;
SHB0404;1;0;0;0;1;0;0;0;0;0;
CER9654;1;1;0;0;0;0;0;0;0;0;
CZY3959;1;1;0;0;0;0;0;0;0;0;
KTE9396;0;1;0;0;0;0;0;0;0;0;
PNO4817;1;1;0;0;0;0;0;0;0;0;
FCE1756;1;0;0;0;1;0;0;0;0;0;
TUY1129;0;2;0;0;0;0;0;0;0;0;
LFT6002;1;0;0;1;0;0;0;0;0;0;
BCV1685;0;2;0;0;0;0;0;0;0;0;
JCO6569;0;3;0;0;0;0;0;0;0;0;
TYM8802;0;0;0;0;1;0;1;0;0;0;
YYT4998;1;1;0;0;0;0;0;0;0;0;
YOS2293;1;1;0;0;0;0;0;0;0;0;
JVH3517;1;1;0;0;0;0;0;0;0;0;
JGJ2801;1;1;0;0;0;0;0;0;0;0;
NQQ1844;1;1;0;0;0;0;0;0;0;0;
OKK0614;1;1;0;0;0;0;0;0;0;0;
JET3186;0;0;0;1;0;0;0;1;0;0;
RZD0623;1;1;0;0;0;0;0;0;0;0;
HLM7893;1;1;0;0;0;0;0;0;0;0;
ASY1356;2;0;0;0;0;0;0;0;0;0;
ADM5601;1;1;0;0;0;0;0;0;0;0;
GSJ0590;1;1;0;0;0;0;0;0;0;0;
YKD7522;1;1;0;0;0;0;0;0;0;0;
LQV9191;1;1;0;0;0;0;0;0;0;0;
CRM9506;0;2;0;0;0;0;0;0;0;0;
HRM6084;0;1;0;0;0;0;0;0;0;0;
RQV0621;0;1;0;0;0;0;0;0;0;0;
JEA7818;0;2;0;0;0;0;0;0;0;0;
HGK4863;2;0;0;0;0;0;0;1;0;0;
GYD6300;0;1;0;0;1;0;0;0;0;0;
YKU7881;1;1;0;0;0;0;0;0;0;0;
UHC2535;1;1;0;0;0;0;0;0;0;0;
DRX6269;1;0;0;0;0;0;0;0;0;0;
BMT1417;1;1;0;0;0;0;0;0;0;0;
CRC9524;1;0;0;0;1;0;0;0;0;0;
IKH7740;0;2;0;0;0;0;0;0;0;0;
YWG9547;0;2;0;0;0;0;0;0;0;0;
XGU7870;0;2;0;0;0;0;0;0;0;0;
FEZ7845;1;1;0;0;0;0;0;0;0;0;
USS5097;1;1;0;0;0;0;0;0;0;0;
XGU7870;1;1;0;0;0;0;0;0;0;0;
BQC6748;0;0;0;1;0;0;0;0;0;0;
GLW1055;1;1;0;0;0;0;0;0;0;0;
DXK2158;2;0;0;0;0;0;0;0;0;0;
BVE8351;1;1;0;0;0;0;0;0;0;0;
FMF2920;1;1;0;0;0;0;0;0;0;0;
HEO4164;1;1;0;0;0;0;0;0;0;0;
PGO4205;0;1;0;1;0;0;0;0;0;0;
HYT3669;0;1;0;0;0;0;1;0;0;0;
QNR2039;1;1;0;0;0;0;0;0;0;0;
AMS5233;1;1;0;0;0;0;0;0;0;0;
BWB0277;1;1;0;0;0;0;0;0;0;0;
QPB0793;1;1;0;0;0;0;0;0;0;0;
DNL7190;2;0;0;0;0;0;0;0;0;0;
UNJ1447;0;1;0;0;0;0;0;0;0;0;
ZSN4864;1;1;0;0;0;0;0;0;0;0;
ZSN4864;0;1;0;1;0;0;0;0;0;0;
AOV9156;1;1;0;0;0;0;0;0;0;0;
MAL2463;1;1;0;0;0;0;0;0;0;0;
BOA0199;1;2;0;0;0;0;0;0;0;0;
LTV2448;1;1;0;0;0;0;0;0;0;0;
NST7735;1;1;0;0;0;0;0;0;0;0;
AFO2342;1;1;0;0;0;0;0;0;0;0;
PFZ9132;0;1;0;0;0;0;1;0;0;0;
AGD4268;1;2;0;0;0;0;0;0;0;0;
DAQ2981;1;1;0;0;0;0;0;0;0;0;
MGD8018;1;1;0;0;0;0;0;0;0;0;
WSJ5525;0;2;0;0;0;0;0;0;0;0;
TAF5111;1;1;0;0;0;0;0;0;0;0;
ODL3840;1;1;0;0;0;0;0;0;0;0;
INE2095;1;1;0;0;0;0;0;0;0;0;
GLS3169;1;1;0;0;0;0;0;0;0;0;
GZV0985;0;2;0;0;0;0;0;0;0;0;
NOL3107;1;1;0;0;0;0;0;0;0;0;
DOM1975;1;1;0;0;0;0;0;0;0;0;
BFY3720;1;1;0;0;0;0;0;0;0;0;
SYU2608;0;2;0;0;0;0;0;0;0;0;
FGF9070;1;1;0;0;0;0;0;0;0;0;
CUP2873;0;1;0;0;1;0;0;0;0;0;
CEB8580;1;1;0;0;0;0;0;0;0;0;
SQX8886;1;0;0;0;0;0;1;0;0;0;
OFA7071;0;2;0;0;0;0;0;0;0;0;
XZX6401;1;0;0;0;0;0;0;1;0;0;
SFO2042;0;0;0;0;1;0;0;0;0;0;
YYX5506;2;1;0;0;0;0;0;0;0;0;
EOD5960;0;1;0;0;0;0;0;0;0;0;
ZYX7159;0;2;0;0;0;0;0;0;0;0;
PSN6261;0;2;0;0;0;0;0;0;0;0;
XXC0004;0;2;0;0;0;0;0;0;0;0;
UOZ0615;0;1;0;0;0;0;0;0;0;0;
WQM0759;2;0;0;0;0;0;0;0;0;0;
KQM5438;1;1;0;0;0;0;0;0;0;0;
ZCY2537;1;1;0;0;0;0;0;0;0;0;
BYK5477;0;3;0;0;0;0;0;0;0;0;
CXL1502;1;2;0;0;0;0;0;0;0;0;
WPZ8183;1;1;0;0;0;0;0;0;0;0;
OPY7077;0;1;0;0;0;0;0;0;0;0;
YQC2481;0;3;0;0;0;0;0;0;0;0;
VNV3580;1;0;0;0;0;0;0;0;0;0;
QIZ8364;1;1;0;0;0;0;0;0;0;0;
ZZK1625;1;0;0;0;0;0;0;0;0;0;
XAF4162;0;1;0;0;0;0;0;0;0;0;
NUI1462;1;1;0;0;0;0;0;0;0;0;
GSK2778;0;1;0;1;0;0;0;1;0;0;
UOR9179;0;1;0;0;0;1;0;0;0;0;
AGM3152;0;2;0;0;0;0;0;0;0;0;
PNT4626;0;1;0;0;0;0;1;0;0;0;
ZSB5807;1;1;0;0;0;0;0;0;0;0;
TIH4819;0;2;0;0;0;0;0;0;0;0;
ATO6376;0;3;0;0;0;0;0;0;0;0;
TCA7007;0;2;0;0;0;0;0;0;0;0;
TFS6746;1;0;0;0;1;0;0;0;0;0;
QTK7785;1;1;0;0;0;0;0;0;0;0;
UKH4585;1;1;0;0;0;0;0;0;0;0;
GMP7732;1;1;0;0;0;0;0;0;0;0;
NTM9872;1;1;0;0;0;0;0;0;0;0;
FOF9596;1;1;0;0;0;0;0;0;0;0;
OYH3391;1;1;0;0;0;0;0;0;0;0;
WJQ2873;0;2;0;0;0;0;0;0;0;0;
EEI4370;1;1;0;0;0;0;0;0;0;0;
PYW2351;0;0;0;0;1;0;0;1;0;0;
TJW8177;1;1;0;0;0;0;0;0;0;0;
KMZ2532;1;1;0;0;0;0;0;0;0;0;
QKZ3934;1;1;0;0;0;0;0;0;0;0;
PNA4902;1;0;0;0;0;0;0;0;0;0;
DTJ2384;0;0;0;0;1;0;0;0;0;0;
ZYN8198;1;1;0;0;0;0;0;0;0;0;
UCG3641;0;2;0;0;0;0;0;0;0;0;
KKI2715;2;0;0;0;0;0;0;0;0;0;
YOR3063;1;1;0;0;0;0;0;0;0;0;
KJC7444;0;3;0;0;0;0;0;0;0;0;
SJB2108;1;0;0;1;0;0;0;0;0;0;
DPQ2023;1;0;0;1;0;0;0;0;0;0;
JMX5603;1;1;0;0;0;0;0;0;0;0;
FGO3931;0;0;0;0;1;0;0;1;0;0;
JJF3413;0;0;0;0;0;0;0;1;0;0;
XGN3850;1;1;0;0;0;0;0;0;0;0;
WLJ3009;1;1;0;0;0;0;0;0;0;0;
CRT8968;1;1;0;0;0;0;0;0;0;0;
DVD2130;0;3;0;0;0;0;0;0;0;0;
DEU3735;1;1;0;0;0;0;0;0;0;0;
PPI0791;0;1;0;1;0;0;0;0;0;0;
WCP4408;0;2;0;0;0;0;0;0;0;0;
ZBL6292;0;0;0;1;0;0;0;0;0;0;
NZJ9948;2;0;0;0;0;0;0;0;0;0;
CZY6999;1;1;0;0;0;0;0;0;0;0;
SXZ2012;0;1;0;0;0;0;1;0;0;0;
SXZ2012;1;1;0;0;0;0;0;0;0;0;
PVX2321;0;2;0;0;0;0;0;0;0;0;
GFK6247;1;1;0;0;0;0;0;0;0;0;
CBP2307;2;0;0;0;0;0;0;0;0;0;
TYG9745;2;0;0;0;0;0;0;0;0;0;
EID8351;1;1;0;0;0;0;0;0;0;0;
HWX3230;0;1;0;0;0;0;0;0;0;0;
NSK2847;1;1;0;0;0;0;0;0;0;0;
QXR3227;0;2;0;0;0;0;0;0;0;0;
UYT1776;0;1;0;1;0;0;0;0;0;0;
XPR6904;0;2;0;0;0;0;0;0;0;0;
XPR6904;0;1;0;1;0;0;0;0;0;0;
AAO2203;1;2;0;0;0;0;0;0;0;0;
JVS7927;0;0;0;1;0;0;0;0;0;0;
GWB7956;2;1;0;0;0;0;0;0;0;0;
MGN1996;1;0;0;0;0;0;0;1;0;0;
WJU9359;0;2;0;0;0;0;0;0;0;0;
LSI1447;0;2;0;0;0;0;0;0;0;0;
TDI4377;0;2;0;0;0;0;0;0;0;0;
TDI4377;0;0;0;0;0;0;0;0;0;0;
HMQ0230;1;0;0;1;0;0;0;0;0;0;
SMD6951;0;2;0;0;0;0;0;0;0;0;
EAT5498;0;1;0;0;0;0;0;0;0;0;
NQJ0250;2;0;0;0;0;0;0;0;0;0;
QBW3308;1;1;0;0;0;0;0;0;0;0;
RZW1978;1;1;0;0;0;0;0;0;0;0;
QVV4908;1;1;0;0;0;0;0;0;0;0;
DAH5564;1;1;0;0;0;0;0;0;0;0;
UNP2840;1;1;0;0;0;0;0;0;0;0;
UCO7870;1;0;0;0;0;0;0;0;0;0;
HKL2405;0;2;0;0;1;0;0;0;0;0;
BCP0569;0;1;0;0;0;0;0;0;0;0;
KWK1360;0;2;0;1;0;0;0;0;0;0;
DLN1100;0;2;0;0;0;0;0;0;0;0;
CEE2514;1;1;0;0;0;0;0;0;0;0;
VXG8346;1;1;0;0;0;0;0;0;0;0;
WVM4911;1;0;0;0;0;0;0;0;0;0;
WMS4411;1;1;0;0;0;0;0;0;0;0;
WMS4411;0;2;0;0;0;0;0;0;0;0;
WMS4411;1;0;0;0;0;0;0;0;0;0;
ZPR1930;0;1;0;0;0;0;1;0;0;0;
PNZ1285;0;2;0;0;0;0;0;0;0;0;
YQD1504;1;1;0;0;0;0;0;0;0;0;
KLZ7595;1;0;0;0;0;0;0;0;0;0;
PUO7552;1;0;0;0;0;0;0;0;0;0;
QNA6659;1;0;0;0;0;0;0;0;0;0;
TQN8122;1;1;0;0;0;0;0;0;0;0;
JPS2751;0;1;0;1;0;0;0;0;0;0;
QVE0666;1;0;0;0;0;0;0;0;0;0;
DQR3509;0;0;0;1;0;1;0;0;0;0;
ULT7657;1;0;0;0;0;0;0;0;0;0;
WTE1596;1;1;0;0;0;0;0;0;0;0;
YRX1261;1;1;0;0;0;0;0;0;0;0;
JKT5928;1;2;0;0;0;0;0;0;0;0;
GYY2575;1;0;0;1;0;0;0;0;0;0;
WMX0822;1;1;0;0;0;0;0;0;0;0;
JEE7848;2;0;0;0;0;0;0;0;0;0;
SAZ7826;0;1;0;0;0;0;0;0;0;0;
NIA6826;1;0;0;0;0;0;0;0;0;0;
KZH5661;0;1;0;0;0;0;0;0;0;0;
WUC8504;1;1;0;0;0;0;0;0;0;0;
TDE9252;0;2;0;0;0;0;0;0;0;0;
HYS8334;0;1;0;0;0;0;0;0;0;0;
DGC1095;0;1;0;0;0;0;0;0;0;0;
WKG0880;0;1;0;0;1;0;0;0;0;0;
GCI8873;0;2;0;0;0;0;0;0;0;0;
MBA6576;0;3;0;0;0;0;0;0;0;0;
YIG3152;1;0;0;0;0;0;0;0;0;0;
ZQO1516;1;0;0;0;0;0;0;0;0;0;
MXB7870;0;1;0;0;0;0;0;0;0;0;
XMH3330;0;1;0;1;0;0;0;0;0;0;
SAX9512;1;0;0;0;0;0;0;0;0;0;
TTO8194;1;1;0;0;0;0;0;0;0;0;
UAE6816;1;0;0;0;0;0;0;0;0;0;
LYQ6148;1;1;0;0;0;0;0;0;0;0;
JOA5563;1;1;0;0;0;0;0;0;0;0;
HXZ3367;1;0;0;0;0;0;0;0;0;0;
LWT6657;0;2;0;0;0;0;0;0;0;0;
CQI7663;1;0;0;0;0;0;0;0;0;0;
ULE9131;1;1;0;0;0;0;0;0;0;0;
NPD4219;0;1;0;0;1;0;0;0;0;0;
EJD2646;1;0;0;0;0;0;0;0;0;0;
UJB6473;1;1;0;0;0;0;0;0;0;0;
VDI1041;1;0;0;1;0;0;0;0;0;0;
KNT8262;1;1;0;0;0;0;0;0;0;0;
ABT0860;0;2;0;1;0;0;0;0;0;0;
UDI1186;1;0;0;0;0;0;0;0;0;0;
HOJ1665;0;2;0;0;0;0;0;0;0;0;
XES1472;0;2;0;0;0;0;0;0;0;0;
DEW8464;0;1;0;0;0;0;0;0;0;0;
MWT2201;1;0;0;0;0;0;0;0;0;0;
EDT9425;0;2;0;0;0;0;0;0;0;0;
TSK0524;1;2;0;0;0;0;0;0;0;0;
RGF3685;0;2;0;0;0;0;0;0;0;0;
RQA4655;0;1;0;0;1;0;0;0;0;0;
LUN2803;1;0;0;0;0;0;0;0;0;0;
KXY6829;1;1;0;0;0;0;0;0;0;0;
CJE0589;0;2;0;0;0;0;0;0;0;0;
AUD6426;1;1;0;0;0;0;0;0;0;0;
UOJ8427;1;0;0;0;1;0;0;0;0;0;
MCU2458;0;0;0;0;0;0;1;0;0;0;
JMW1591;1;1;0;0;0;0;0;0;0;0;
IYY5607;1;1;0;0;0;0;0;0;0;0;
UDF7400;1;0;0;0;1;0;0;0;0;0;
RSU5438;0;2;0;0;0;0;0;0;0;0;
IBW9870;0;2;0;0;0;0;0;0;0;0;
NHL4292;0;0;0;2;0;0;0;0;0;0;
FXR2079;1;1;0;0;0;0;0;0;0;0;
DKT7403;1;0;0;0;1;0;0;0;0;0;
MWS2632;1;1;0;0;0;0;0;0;0;0;
VBV0887;0;1;0;0;0;0;1;0;0;0;
YLY7821;0;0;0;1;0;0;0;0;0;0;
UOD8381;1;0;0;0;0;0;1;0;0;0;
AYK7290;1;1;0;0;0;0;0;0;0;0;
TIM9663;1;1;0;0;0;0;0;0;0;0;
YTO3902;1;1;0;0;0;0;0;0;0;0;
FYM3173;0;2;0;0;0;0;0;0;0;0;
FYM3173;2;1;0;0;0;0;0;0;0;0;
GYL9342;0;2;0;0;0;0;0;0;0;0;
LQW7171;1;1;0;0;0;0;0;0;0;0;
GNJ7245;0;3;0;0;0;0;0;0;0;0;
GNJ7245;0;0;0;0;0;0;0;0;0;0;
YNV9024;1;1;0;0;0;0;0;0;0;0;
CVD9766;1;1;0;0;0;0;0;0;0;0;
KEL9816;0;1;0;0;1;0;0;0;0;0;
HGJ3907;1;1;0;0;0;0;0;0;0;0;
JIY5854;0;4;0;0;0;0;0;0;0;0;
EPE5776;1;1;0;0;0;0;0;0;0;0;
GID6785;0;0;0;0;0;1;0;0;0;0;
SPT6382;2;1;0;0;0;0;0;0;0;0;
HMK3785;1;0;0;0;0;0;1;0;0;0;
VYD3031;1;1;0;0;0;0;0;0;0;0;
GVB2546;1;0;0;0;0;0;0;0;0;0;
YDJ2264;1;1;0;0;0;0;0;0;0;0;
AEM9674;1;0;0;0;0;0;0;0;0;0;
TAA7654;1;0;0;1;0;0;0;0;0;0;
UTJ1916;0;0;0;0;1;0;1;0;0;0;
BKJ6883;0;1;0;1;0;0;0;0;0;0;
UPB6382;1;0;0;0;0;0;0;0;0;0;
PLM3408;1;0;0;1;0;0;0;0;0;0;
CJM6843;1;1;0;0;0;0;0;0;0;0;
OKB3919;1;0;0;0;0;0;0;0;0;0;
YDD0644;2;0;0;0;0;0;0;0;0;0;
RBA2584;0;0;0;0;0;1;0;0;0;0;
HKT0514;0;3;0;0;0;0;0;0;0;0;
BYL6621;1;0;0;0;0;0;0;0;0;0;
WMC8765;1;1;0;0;0;0;0;0;0;0;
IYL5098;1;0;0;1;0;0;0;0;0;0;
QEG7950;1;1;0;0;0;0;0;0;0;0;
QSM9546;1;2;0;0;0;0;0;0;0;0;
WWA6280;1;1;0;0;0;0;0;0;0;0;
SYL6363;1;0;0;0;0;0;0;0;0;0;
OOS3490;0;1;0;0;0;0;0;0;0;0;
LHX8506;1;0;0;1;0;0;0;0;0;0;
RRW3087;1;1;0;0;0;0;0;0;0;0;
SYL6363;1;1;0;0;0;0;0;0;0;0;
BTN3860;1;0;0;0;0;0;0;0;0;0;
AIZ2152;0;2;0;0;0;0;0;0;0;0;
XIX6151;1;1;0;0;0;0;0;0;0;0;
FLK4191;0;1;0;0;0;0;1;0;0;0;
XXN3131;0;0;0;1;0;0;0;0;0;0;
AWL3175;1;0;0;1;0;0;0;0;0;0;
ICD2554;0;1;0;0;0;0;1;0;0;0;
EPE6986;1;1;0;0;0;0;0;0;0;0;
DEP2211;1;0;0;0;0;0;0;0;0;0;
GHE7248;1;1;0;0;0;0;0;0;0;0;
RCI2394;0;0;0;1;0;0;0;0;0;0;
JBE7953;1;0;0;0;0;0;0;0;0;0;
PPP9018;1;1;0;0;0;0;0;0;0;0;
KTS4183;0;3;0;0;0;0;0;0;0;0;
LVZ7973;0;1;0;0;0;0;0;0;0;0;
NRY9229;1;0;0;0;0;0;0;0;0;0;
ZGD9200;0;2;0;0;0;0;0;0;0;0;
VUG8129;0;0;0;0;1;0;0;0;0;0;
NNO5948;0;0;0;1;0;0;1;0;0;0;
RNT1252;0;0;0;0;1;0;1;0;0;0;
YGA1792;0;1;0;0;0;0;0;0;0;0;
ZCS9391;0;0;0;1;0;0;0;0;0;0;
TGA8433;1;0;0;1;0;0;0;0;0;0;
GZI1958;2;0;0;0;0;0;0;0;0;0;
TXD8797;1;1;0;0;0;0;0;0;0;0;
EOF0586;0;0;0;0;1;0;1;0;0;0;
AIO4348;1;1;0;0;0;0;0;0;0;0;
LQI3202;1;1;0;0;0;0;0;0;0;0;
IMQ1641;1;0;0;0;0;0;0;0;0;0;
LNE7810;1;0;0;1;0;0;0;0;0;0;
HPS5428;1;1;0;0;0;0;0;0;0;0;
GGF1536;1;1;0;0;0;0;0;0;0;0;
ZFL0195;0;3;0;0;0;0;0;0;0;0;
YPE5817;0;5;0;1;0;0;0;0;0;0;
JDJ5409;1;0;0;0;0;0;0;0;0;0;
JDJ5409;1;1;0;0;0;0;0;0;0;0;
TCE3126;1;1;0;0;0;0;0;0;0;0;
QJO1690;1;1;0;0;0;0;0;0;0;0;
VTA7516;0;2;0;0;0;0;0;0;0;0;
TIL6461;0;1;0;1;0;0;0;0;0;0;
GWM2133;1;0;0;1;0;0;0;0;0;0;
QHY2677;1;0;0;0;0;0;0;0;0;0;
GGH6511;1;1;0;0;0;0;0;0;0;0;
SBJ8304;0;1;0;0;0;0;0;0;0;0;
NJR7321;0;1;0;0;0;0;0;0;0;0;
ZCE6792;1;0;0;0;0;0;0;0;0;0;
GBF8985;1;0;0;1;0;0;0;0;0;0;
MWV7860;0;2;0;1;0;0;0;0;0;0;
RFT4906;1;0;0;0;0;0;0;0;0;0;
ESH7421;0;1;0;0;0;0;0;1;0;0;
BWF5771;1;1;0;0;0;0;0;0;0;0;
YHX3300;0;1;0;0;0;0;0;0;0;0;
ELC4470;1;0;0;0;0;0;0;0;0;0;
DFO9767;1;1;0;0;0;0;0;0;0;0;
NER4323;1;0;0;0;1;0;0;0;0;0;
YKE5930;2;0;0;0;0;0;0;0;0;0;
UUM2377;0;2;0;0;0;0;0;0;0;0;
JJH4398;1;0;0;1;0;0;0;0;0;0;
YEO9391;0;0;0;0;0;0;0;0;0;0;
CQI9398;1;1;0;0;0;0;0;0;0;0;
EMN9579;0;0;0;0;0;0;1;0;0;0;
IQU9574;1;0;0;0;0;0;0;0;0;0;
WAF4114;0;0;0;1;0;0;0;0;0;0;
FPI3990;0;0;0;0;0;0;1;0;0;0;
OHG7871;1;1;0;0;0;0;0;0;0;0;
GOR9710;1;0;0;0;0;0;0;0;0;0;
JNN1236;1;1;0;0;0;0;0;0;0;0;
ZLK5157;0;0;0;0;0;0;0;0;0;0;
ZMB4718;0;1;0;0;0;0;0;0;0;0;
SQK0955;0;0;0;0;0;0;1;0;0;0;
KCM9855;1;0;0;0;0;0;0;0;0;0;
PCI0136;0;0;0;0;0;0;0;0;0;0;
SAL8451;0;0;0;0;0;0;1;0;0;0;
ASE7826;2;0;0;0;0;0;0;0;0;0;
CUH4667;0;0;0;0;0;0;0;0;0;0;
MQC3512;0;1;0;0;0;0;1;0;0;0;
XII5440;1;0;0;0;0;0;0;0;0;0;
XSM0377;1;1;0;0;0;0;0;0;0;0;
ZHC3090;1;1;0;0;0;0;0;0;0;0;
IXB7966;1;1;0;0;0;0;0;0;0;0;
IIB8319;1;1;0;0;0;0;0;0;0;0;
IVR0178;1;1;0;0;0;0;0;0;0;0;
UAD6797;1;1;0;0;0;0;0;0;0;0;
RFW4462;1;1;0;0;0;0;0;0;0;0;
UOC3254;0;1;0;0;0;0;1;0;0;0;
GTM7063;1;0;0;0;0;0;0;0;0;0;
EDU9262;0;0;0;0;0;0;0;0;0;0;
LFH9737;1;1;0;0;0;0;0;0;0;0;
RTX1591;1;0;0;0;0;0;0;0;0;0;
ITI0972;1;0;0;0;0;0;0;0;0;0;
SSH2231;1;0;0;0;0;0;0;0;0;0;
FMN5535;1;1;0;0;0;0;0;0;0;0;
EAV1632;0;0;0;0;0;0;0;0;0;0;
QZK7521;1;0;0;0;0;0;0;0;0;0;
YTF2174;1;1;0;0;0;0;0;0;0;0;
HEV9456;2;0;0;0;0;0;0;0;0;0;
LWZ7179;0;0;0;0;0;0;1;0;0;0;
AAE9877;2;0;0;0;0;0;0;0;0;0;
GDT6095;2;0;0;0;0;0;0;0;0;0;
BME9575;2;0;0;0;0;0;0;0;0;0;
GKE8786;2;0;0;0;0;0;0;0;0;0;
ZAL9977;0;1;0;0;0;0;0;0;0;0;
AZU3832;1;0;0;0;0;0;0;0;0;0;
FZE4465;0;0;0;0;0;0;0;1;0;0;
UCY2036;1;1;0;0;0;0;0;0;0;0;
QDU4993;2;0;0;0;0;0;0;0;0;0;
CZO5612;0;1;0;0;0;0;1;0;0;0;
VOM7718;1;1;0;0;0;0;0;0;0;0;
SES0830;1;1;0;0;0;0;0;0;0;0;
KHR0880;1;1;0;0;0;0;0;0;0;0;
OSR4236;1;1;0;0;0;0;0;0;0;0;
WPU3640;1;0;0;0;0;0;0;0;0;0;
YUM1678;0;1;0;0;0;0;1;0;0;0;
CIC8507;1;1;0;0;0;0;0;0;0;0;
LQH8599;1;0;0;0;0;0;0;0;0;0;
UJL3102;1;1;0;0;0;0;0;0;0;0;
EXT6863;1;1;0;0;0;0;0;0;0;0;
KOY7967;1;1;0;0;0;0;0;0;0;0;
HFE8144;1;0;0;0;0;0;0;0;0;0;
ATK4628;1;1;0;0;0;0;0;0;0;0;
UCN1581;1;1;0;0;0;0;0;0;0;0;
HFE8144;1;1;0;0;0;0;0;0;0;0;
SPQ1501;1;1;0;0;0;0;0;0;0;0;
USN5007;1;1;0;0;0;0;0;0;0;0;
OMD6209;1;1;0;0;0;0;0;0;0;0;
WHE5842;0;0;0;0;0;0;0;0;0;0;
HOX3192;0;2;0;0;0;0;0;0;0;0;
ZKF3214;1;1;0;0;0;0;0;0;0;0;
RRF1913;1;1;0;0;0;0;0;0;0;0;
XOW4718;1;1;0;0;0;0;0;0;0;0;
NTU1178;0;1;0;0;0;0;0;0;0;0;
WDP7773;0;0;0;0;0;0;0;0;0;0;
MYJ7093;1;1;0;0;0;0;0;0;0;0;
THX8212;1;1;0;0;0;0;0;0;0;0;
JJP8181;0;2;0;0;0;0;0;0;0;0;
PQH1533;0;0;0;0;0;0;0;0;0;0;
NDG7873;1;1;0;0;0;0;0;0;0;0;
DBG2112;1;1;0;0;0;0;0;0;0;0;
YMR5515;1;1;0;0;0;0;0;0;0;0;
KAH4434;1;1;0;0;0;0;0;0;0;0;
GVU5822;0;0;0;0;0;0;0;1;0;0;
WPD4185;0;0;0;0;0;0;0;1;0;0;
XTC9795;0;1;0;0;0;0;1;0;0;0;
QWU2379;1;0;0;0;0;0;0;0;0;0;
GZR8488;1;1;0;0;0;0;0;0;0;0;
XLB9700;1;1;0;0;0;0;0;0;0;0;
WJN0022;0;1;0;0;0;0;0;0;0;0;
TRZ3191;0;1;0;0;0;0;0;0;0;0;
JNN6155;0;0;0;0;0;0;1;0;0;0;
IWN4707;0;0;0;0;0;0;0;0;0;0;
JPO5570;1;1;0;0;0;0;0;0;0;0;
